date,attribution_partner,D1_Retention,D3_Retention,D7_Retention,avg_time_per_player_minutes
2024-02-14,yonu,0.05291005291005291,0.031746031746031744,0.005291005291005291,0.0
2024-02-15,4loops,0.04433497536945813,0.014778325123152709,,0.0
2024-02-15,frozendonkies,0.038834951456310676,,,0.0
2024-02-15,gaminggoats,0.05925925925925926,0.007407407407407408,0.007407407407407408,0.0
2024-02-15,mightycatgames,0.024691358024691357,,,0.0
2024-02-15,nonlegitgames,0.03759398496240601,0.007518796992481203,,0.0
2024-02-15,orangearcade,0.028708133971291867,0.004784688995215311,,0.0
2024-02-15,purplepanther,0.03611111111111111,0.005555555555555556,,0.0
2024-02-15,yonu,0.031446540880503145,0.018867924528301886,0.006289308176100629,0.0
2024-02-16,4loops,0.056910569105691054,,,0.0
2024-02-16,frozendonkies,0.047619047619047616,0.023809523809523808,,0.0
2024-02-16,gaminggoats,0.0392156862745098,0.00980392156862745,,0.0
2024-02-16,mightycatgames,0.17073170731707318,,,0.0
2024-02-16,nonlegitgames,0.0967741935483871,0.03225806451612903,0.021505376344086023,0.0
2024-02-16,orangearcade,0.06206896551724138,0.006896551724137931,0.006896551724137931,0.0
2024-02-16,purplepanther,0.08490566037735849,0.014150943396226415,0.009433962264150943,0.0
2024-02-16,yonu,0.057291666666666664,,,0.0
2024-02-17,4loops,0.19791666666666666,0.052083333333333336,0.03125,0.0
2024-02-17,frozendonkies,0.22727272727272727,0.09090909090909091,0.045454545454545456,0.0
2024-02-17,gaminggoats,0.15942028985507245,0.057971014492753624,,0.0
2024-02-17,mightycatgames,0.17647058823529413,0.058823529411764705,,0.0
2024-02-17,nonlegitgames,0.25,0.09615384615384616,0.038461538461538464,0.0
2024-02-17,orangearcade,0.16494845360824742,0.08247422680412371,0.07216494845360824,0.0
2024-02-17,purplepanther,0.1267605633802817,0.04225352112676056,0.007042253521126761,0.0
2024-02-17,yonu,0.13274336283185842,0.035398230088495575,,0.0
2024-02-18,4loops,0.125,0.06818181818181818,0.022727272727272728,0.0
2024-02-18,frozendonkies,0.13043478260869565,0.043478260869565216,,0.0
2024-02-18,gaminggoats,0.1724137931034483,0.05172413793103448,0.034482758620689655,0.0
2024-02-18,mightycatgames,0.07692307692307693,0.07692307692307693,,0.0
2024-02-18,nonlegitgames,0.07142857142857142,0.07142857142857142,,0.0
2024-02-18,orangearcade,0.07692307692307693,0.03076923076923077,0.015384615384615385,0.0
2024-02-18,purplepanther,0.09821428571428571,0.026785714285714284,0.017857142857142856,0.0
2024-02-18,yonu,0.12745098039215685,0.0196078431372549,,0.0
2024-02-19,4loops,0.08,0.04,0.02,0.0
2024-02-19,frozendonkies,,0.05555555555555555,,0.0
2024-02-19,gaminggoats,0.09090909090909091,0.030303030303030304,0.030303030303030304,0.0
2024-02-19,mightycatgames,0.058823529411764705,,,0.0
2024-02-19,nonlegitgames,0.12195121951219512,0.07317073170731707,0.024390243902439025,0.0
2024-02-19,orangearcade,0.13513513513513514,0.05405405405405406,,0.0
2024-02-19,purplepanther,0.15384615384615385,0.06153846153846154,0.015384615384615385,0.0
2024-02-19,yonu,0.06779661016949153,0.01694915254237288,0.01694915254237288,0.0
2024-02-20,4loops,0.14925373134328357,0.014925373134328358,,0.0
2024-02-20,frozendonkies,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.0
2024-02-20,gaminggoats,0.11764705882352941,0.0196078431372549,0.0196078431372549,0.0
2024-02-20,mightycatgames,,0.038461538461538464,0.038461538461538464,0.0
2024-02-20,nonlegitgames,0.08196721311475409,0.03278688524590164,,0.0
2024-02-20,orangearcade,0.1694915254237288,0.06779661016949153,0.01694915254237288,0.0
2024-02-20,purplepanther,0.056074766355140186,0.018691588785046728,0.009345794392523364,0.0
2024-02-20,yonu,0.05952380952380952,0.011904761904761904,0.023809523809523808,0.0
2024-02-21,4loops,0.11267605633802817,,0.014084507042253521,0.0
2024-02-21,frozendonkies,0.034482758620689655,,,0.0
2024-02-21,gaminggoats,0.11666666666666667,,,0.0
2024-02-21,mightycatgames,0.125,,,0.0
2024-02-21,nonlegitgames,0.030303030303030304,0.015151515151515152,,0.0
2024-02-21,orangearcade,0.15151515151515152,,,0.0
2024-02-21,purplepanther,0.08484848484848485,0.012121212121212121,,0.0
2024-02-21,yonu,0.0975609756097561,0.032520325203252036,0.016260162601626018,0.0
2024-02-22,4loops,0.042735042735042736,0.02564102564102564,0.008547008547008548,0.0
2024-02-22,frozendonkies,0.11428571428571428,,,0.0
2024-02-22,gaminggoats,0.0547945205479452,0.0136986301369863,,0.0
2024-02-22,mightycatgames,0.03333333333333333,0.03333333333333333,,0.0
2024-02-22,nonlegitgames,0.05,0.0125,0.025,0.0
2024-02-22,orangearcade,0.03418803418803419,0.008547008547008548,0.017094017094017096,0.0
2024-02-22,purplepanther,0.04395604395604396,0.02197802197802198,0.01098901098901099,0.0
2024-02-22,yonu,0.06832298136645963,0.012422360248447204,,0.0
2024-02-23,4loops,0.07246376811594203,0.014492753623188406,,0.0
2024-02-23,frozendonkies,0.07142857142857142,,,0.0
2024-02-23,gaminggoats,0.09090909090909091,0.06818181818181818,,0.0
2024-02-23,mightycatgames,0.17391304347826086,,,0.0
2024-02-23,nonlegitgames,0.05,0.025,,0.0
2024-02-23,orangearcade,0.13559322033898305,0.05084745762711865,,0.0
2024-02-23,purplepanther,0.041666666666666664,,,0.0
2024-02-23,yonu,0.07142857142857142,0.023809523809523808,,0.0
2024-02-24,4loops,0.06349206349206349,0.015873015873015872,,0.0
2024-02-24,frozendonkies,0.12,0.04,,0.0
2024-02-24,gaminggoats,0.06666666666666667,,,0.0
2024-02-24,mightycatgames,0.058823529411764705,0.17647058823529413,,0.0
2024-02-24,nonlegitgames,0.07142857142857142,0.047619047619047616,,0.0
2024-02-24,orangearcade,0.07692307692307693,0.03076923076923077,,0.0
2024-02-24,purplepanther,0.06722689075630252,0.025210084033613446,,0.0
2024-02-24,yonu,0.11235955056179775,0.011235955056179775,,0.0
2024-02-25,4loops,0.125,,,0.0
2024-02-25,frozendonkies,0.125,,,0.0
2024-02-25,gaminggoats,0.1388888888888889,0.027777777777777776,,0.0
2024-02-25,mightycatgames,,,,0.0
2024-02-25,nonlegitgames,0.1,0.05,,0.0
2024-02-25,orangearcade,0.09230769230769231,0.03076923076923077,,0.0
2024-02-25,purplepanther,0.07339449541284404,0.01834862385321101,,0.0
2024-02-25,yonu,0.07017543859649122,0.008771929824561403,,0.0
2024-02-26,4loops,0.05263157894736842,,,0.0
2024-02-26,frozendonkies,0.07142857142857142,,,0.0
2024-02-26,gaminggoats,0.08333333333333333,,,0.0
2024-02-26,mightycatgames,0.05263157894736842,0.10526315789473684,,0.0
2024-02-26,nonlegitgames,0.125,0.025,,0.0
2024-02-26,orangearcade,0.046153846153846156,0.03076923076923077,,0.0
2024-02-26,purplepanther,0.08163265306122448,0.02040816326530612,,0.0
2024-02-26,yonu,0.1323529411764706,,,0.0
2024-02-27,4loops,0.10869565217391304,,,0.0
2024-02-27,frozendonkies,0.05263157894736842,0.05263157894736842,,0.0
2024-02-27,gaminggoats,,,,0.0
2024-02-27,mightycatgames,0.2,,,0.0
2024-02-27,nonlegitgames,0.09302325581395349,,,0.0
2024-02-27,orangearcade,0.05357142857142857,,,0.0
2024-02-27,purplepanther,0.14583333333333334,,,0.0
2024-02-27,yonu,0.047619047619047616,,,0.0
2024-02-28,4loops,0.13636363636363635,,,0.0
2024-02-28,frozendonkies,0.05555555555555555,,,0.0
2024-02-28,gaminggoats,0.058823529411764705,,,0.0
2024-02-28,mightycatgames,0.07692307692307693,,,0.0
2024-02-28,nonlegitgames,0.08163265306122448,,,0.0
2024-02-28,orangearcade,0.14285714285714285,,,0.0
2024-02-28,purplepanther,0.08791208791208792,,,0.0
2024-02-28,yonu,0.08333333333333333,,,0.0
2024-02-29,4loops,0.03333333333333333,,,0.0
2024-02-29,frozendonkies,0.058823529411764705,,,0.0
2024-02-29,gaminggoats,0.017857142857142856,,,0.0
2024-02-29,mightycatgames,,,,0.0
2024-02-29,nonlegitgames,0.044444444444444446,,,0.0
2024-02-29,orangearcade,0.017241379310344827,,,0.0
2024-02-29,purplepanther,0.03669724770642202,,,0.0
2024-02-29,yonu,0.0125,,,0.0
2024-03-01,4loops,,,,0.0
2024-03-01,frozendonkies,,,,0.0
2024-03-01,gaminggoats,,,,0.0
2024-03-01,nonlegitgames,,,,0.0
2024-03-01,orangearcade,,,,0.0
2024-03-01,purplepanther,,,,0.0
2024-03-01,yonu,,,,0.0
